movieId,title,genres
3909,Woman on Top (2000),Comedy|Romance
3914,"Broken Hearts Club, The (2000)",Drama
3915,Girlfight (2000),Drama
3918,Hellbound: Hellraiser II (1988),Horror
3921,Beach Party (1963),Comedy
3922,Bikini Beach (1964),Comedy
3923,Return of the Fly (1959),Horror|Sci-Fi
3925,Stranger Than Paradise (1984),Comedy|Drama
3926,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi
3929,"Bank Dick, The (1940)",Comedy
3930,"Creature from the Black Lagoon, The (1954)",Adventure|Horror|Sci-Fi
3932,"Invisible Man, The (1933)",Horror|Sci-Fi
3934,Kronos (1957),Sci-Fi
3940,Slumber Party Massacre III (1990),Horror
3941,Sorority House Massacre (1986),Horror
3948,Meet the Parents (2000),Comedy
3976,Stardom (2000),Comedy|Drama
3991,102 Dalmatians (2000),Children|Comedy
3992,Malèna (2000),Drama|Romance|War
4010,Brewster's Millions (1985),Comedy
4012,Punchline (1988),Comedy|Drama
4035,"Claim, The (2000)",Romance|Western
4055,Panic (2000),Drama
4068,Sugar & Spice (2001),Comedy
4121,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi
4130,Maid to Order (1987),Comedy|Fantasy
4133,Masters of the Universe (1987),Action|Adventure|Fantasy|Sci-Fi
4139,No Man's Land (1987),Crime|Drama
4142,Left Behind: The Movie (2000),Action|Adventure|Drama|Thriller
4146,"Million Dollar Hotel, The (2001)",Drama|Mystery|Romance
4153,Down to Earth (2001),Comedy|Fantasy|Romance
4169,Blow Dry (a.k.a. Never Better) (2001),Comedy
4176,Madadayo (a.k.a. Not Yet) (1993),Drama
4205,Mermaids (1990),Comedy|Drama|Romance
4212,Death on the Nile (1978),Crime|Mystery
4214,Revenge of the Nerds (1984),Comedy
4216,Longtime Companion (1990),Drama
4227,"Brothers, The (2001)",Comedy|Drama
4232,Spy Kids (2001),Action|Adventure|Children|Comedy
4233,Tomcats (2001),Comedy
4249,Kingdom Come (2001),Comedy
4250,"Body, The (2001)",Drama|Sci-Fi
4267,One Night at McCool's (2001),Comedy
4273,Under the Sand (2000),Drama
4275,Krull (1983),Action|Adventure|Fantasy|Sci-Fi
4276,Lost in America (1985),Comedy
4294,"5,000 Fingers of Dr. T, The (1953)",Children|Fantasy|Musical
4352,Shag (1989),Comedy|Drama
4353,Uncommon Valor (1983),Action|War
4354,Unlawful Entry (1992),Crime|Thriller
4373,Pootie Tang (2001),Comedy
4395,Big Deal on Madonna Street (I Soliti Ignoti) (1958),Comedy|Crime
4405,"Last Laugh, The (Letzte Mann, Der) (1924)",Drama
4451,Jump Tomorrow (2001),Comedy|Drama|Romance
4477,Big Top Pee-Wee (1988),Adventure|Children|Comedy
4527,"Night in the Life of Jimmy Reardon, A (1988)",Comedy|Romance
4529,Bagdad Cafe (Out of Rosenheim) (1987),Comedy|Drama
4544,Short Circuit 2 (1988),Comedy|Sci-Fi
4545,Short Circuit (1986),Comedy|Sci-Fi
4547,Stormy Monday (1988),Crime|Drama
4549,Sweet Hearts Dance (1988),Drama
4607,In Country (1989),Drama
4624,Meet the Feebles (1989),Animation|Comedy|Musical
4626,Miracle Mile (1989),Drama|Romance|Sci-Fi
4634,Penn & Teller Get Killed (1989),Adventure|Comedy
4639,America's Sweethearts (2001),Comedy|Romance
4681,"War of the Roses, The (1989)",Comedy|Drama
4721,American Outlaws (2001),Action|Comedy|Western
4728,Rat Race (2001),Comedy
4753,Vamp (1986),Comedy|Horror
4760,Bounce: Behind the Velvet Rope (2000),Documentary
4770,"Glass House, The (2001)",Thriller
4778,Children Underground (2001),Documentary
4779,Go Tigers! (2001),Documentary
4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary
4786,"Legend of Hell House, The (1973)",Horror|Thriller
4791,Valdez Is Coming (1971),Western
4795,Father Goose (1964),Adventure|Comedy|Romance|War
4801,"Little Foxes, The (1941)",Drama
4806,"Shop on Main Street, The (Obchod na korze) (1965)",Drama
4868,Bangkok Dangerous (2000),Action|Crime|Romance
4878,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
4880,Life as a House (2001),Drama
4884,Trembling Before G-d (2001),Documentary
4885,Domestic Disturbance (2001),Thriller
4898,Novocaine (2001),Comedy|Crime|Mystery|Thriller
4900,Out Cold (2001),Comedy
4915,"Beastmaster, The (1982)",Action|Adventure|Fantasy
4918,"Young Lions, The (1958)",Drama|War
4919,Subway (1985),Crime|Drama|Romance|Thriller
4920,"Now, Voyager (1942)",Drama|Romance
4954,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime
4965,"Business of Strangers, The (2001)",Action|Drama|Thriller
4969,And Then There Were None (1945),Crime|Mystery
5008,Witness for the Prosecution (1957),Drama|Mystery|Thriller
5057,4 for Texas (1963),Comedy|Western
5076,"Adventures of Huck Finn, The (1993)",Adventure|Children|Comedy|Drama
5122,Summer of '42 (1971),Drama
5123,"Touch of Class, A (1973)",Comedy
5129,Big Bad Love (2001),Drama
5158,Cross Creek (1983),Drama
5170,All About the Benjamins (2002),Action|Comedy|Crime
5195,"Zombie Lake (Lac des morts vivants, Le) (Zombies Lake) (Lake of the Living Dead, The) (1981)",Horror
5203,"Monster Club, The (1980)",Comedy|Horror
5212,"Octagon, The (1980)",Action
5253,Cousins in Love (a.k.a. Tender Cousins) (Tendres Cousines) (1980),Drama|Romance
5282,High Crimes (2002),Thriller
5292,Slap Shot (1977),Comedy
5304,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",Drama|War
5322,World Traveler (2001),Drama
5348,Hollywood Ending (2002),Comedy|Drama
5349,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller
5353,Butterflies Are Free (1972),Comedy|Drama
5363,"New Guy, The (2002)",Comedy
5368,Ballad of a Soldier (Ballada o soldate) (1959),Drama|Romance|War
5385,"Last Waltz, The (1978)",Documentary
5406,"Desert Rats, The (1953)",Drama|War
5411,Summer Holiday (1963),Musical|Romance
5432,Hero and the Terror (1988),Action|Crime
5478,Eight Legged Freaks (2002),Action|Comedy|Horror|Sci-Fi
5519,Change of Habit (1969),Drama
5520,"Matter of Taste, A (Affaire de Goût, Une) (2000)",Crime|Drama|Thriller
5522,Rollerball (1975),Action|Drama|Sci-Fi
5532,Amy's O (a.k.a. Amy's Orgasm) (2001),Comedy|Romance
5571,"Pinochet Case, The (Cas Pinochet, Le) (2001)",Documentary
5575,Alias Betty (Betty Fisher et autres histoires) (2001),Crime|Drama
5581,Betsy's Wedding (1990),Comedy
5592,Monster in the Closet (1986),Comedy|Horror
5684,Naqoyqatsi (2002),Documentary
5712,Blow Out (1981),Mystery|Thriller
5718,Carbon Copy (1981),Comedy
5774,Night of the Zombies (a.k.a. Batallion of the Living Dead) (1981),Horror|Sci-Fi
5780,Polyester (1981),Comedy
5804,"Santa Clause 2, The (2002)",Children|Comedy|Fantasy|Romance
5846,Raggedy Man (1981),Drama
5847,Ragtime (1981),Drama
5854,Sharky's Machine (1981),Crime|Drama|Romance
5858,"Soupe aux Choux, La (1981)",Comedy
5873,The Emperor's Club (2002),Drama
5891,I Spit on Your Grave (Day of the Woman) (1978),Horror|Thriller
5893,"Last Seduction, The (1994)",Crime|Drama|Thriller
5894,"Last Seduction II, The (1999)",Crime|Drama|Thriller
5918,Alone in the Dark (1982),Horror
6057,Biker Boyz (2003),Action|Crime|Drama
6059,"Recruit, The (2003)",Action|Thriller
6090,Kiss Me Goodbye (1982),Comedy
6120,Q: The Winged Serpent (1982),Drama|Fantasy|Horror|Sci-Fi|Thriller
6183,Pillow Talk (1959),Comedy|Musical|Romance
6198,American Heart (1992),Crime|Drama
6225,King of Kings (1961),Drama
6235,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War
6252,"View from the Top, A (2003)",Comedy|Romance
6261,Wind (1992),Action|Romance
6268,Raising Victor Vargas (2002),Comedy|Drama|Romance
6272,Eye of God (1997),Drama
6273,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance
6278,Fellini: I'm a Born Liar (Fellini: Je Suis um Grand Menteur) (2001),Documentary
6280,"Man Apart, A (2003)",Action|Crime|Drama|Thriller
6332,"Lizzie McGuire Movie, The (2003)",Children|Comedy|Romance
6394,Big Jake (1971),Western
6425,"6th Man, The (Sixth Man, The) (1997)",Comedy
6428,Two Mules for Sister Sara (1970),Comedy|War|Western
6430,Ziggy Stardust and the Spiders from Mars (1973),Documentary|Musical
6432,"Courtship of Eddie's Father, The (1963)",Comedy
6456,This Man Must Die (Que la bête meure) (1969),Crime|Drama|Thriller
6511,Jesus (1979),Drama
6550,Johnny English (2003),Action|Comedy|Thriller
6599,Accattone (1961),Drama
6600,...And God Spoke (1993),Comedy
6602,Brain Damage (1988),Comedy|Horror
6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi
6664,Commando (1985),Action|Adventure
6678,"Handmaid's Tale, The (1990)",Drama|Sci-Fi
6687,My Boss's Daughter (2003),Comedy|Romance
6754,Underworld (2003),Action|Fantasy|Horror
6761,Tibet: Cry of the Snow Lion (2002),Documentary
6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance
6823,Under Suspicion (1992),Crime|Drama|Thriller
6825,"Reluctant Astronaut, The (1967)",Comedy
6831,Nobody's Baby (2001),Comedy
6836,"Amazing Transparent Man, The (1960)",Sci-Fi
6842,Images (1972),Drama|Fantasy|Horror
6846,Tough Guys Don't Dance (1987),Drama
6868,Wonderland (2003),Crime|Drama|Mystery|Thriller
6893,"Italian Job, The (1969)",Action|Comedy|Crime
6911,"Jolson Story, The (1946)",Musical
6979,WarGames (1983),Drama|Sci-Fi|Thriller
6988,Broken Blossoms or The Yellow Man and the Girl (1919),Drama|Romance
7032,Revenge (1990),Drama|Romance|Thriller
7036,Teen Wolf (1985),Comedy|Fantasy
7042,Betty Blue (37°2 le matin) (1986),Drama|Romance
7049,Flying Down to Rio (1933),Comedy|Musical|Romance
7051,"What's New, Pussycat (1965)",Comedy
7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War
7182,Lord Love a Duck (1966),Comedy
7207,Where the Boys Are (1960),Comedy
7212,I Was a Male War Bride (1949),Comedy|Romance
7214,Kiss Them for Me (1957),Comedy|Romance|War
7249,Plaza Suite (1971),Comedy
7250,"Out of Towners, The (1970)",Comedy
7262,Catch That Kid (2004),Action|Adventure|Children|Comedy|Crime
7313,Fire Birds (1990),Action|Adventure
7319,Club Dread (2004),Comedy|Horror
7320,Dirty Dancing: Havana Nights (2004),Romance
7326,"Reckoning, The (2004)",Crime|Drama
7333,"Corbeau, Le (Raven, The) (1943)",Crime|Drama|Thriller
7357,Peyton Place (1957),Drama|Romance
7762,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller
7763,Winter Sleepers (Winterschläfer) (2000),Drama|Romance
7770,Treasure Island (1990),Adventure
7773,"Bang, Bang, You're Dead (2002)",Drama
7833,Shadow of the Thin Man (1941),Comedy|Crime|Mystery
7879,Notorious C.H.O. (2002),Comedy
7940,"Magician, The (Ansiktet) (1958)",Drama
7954,"Baron Blood (Orrori del castello di Norimberga, Gli) (1972)",Horror
7959,"Trip, The (1967)",Drama
7983,Broadway Danny Rose (1984),Comedy
8125,Sunrise: A Song of Two Humans (1927),Drama|Romance
8128,Au revoir les enfants (1987),Drama
8183,Educating Rita (1983),Comedy|Drama
8191,Anne of the Thousand Days (1969),Drama
8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery
8235,Safety Last! (1923),Action|Comedy|Romance
8268,Point of No Return (1993),Action|Thriller
8275,College (1927),Comedy
8290,Mitchell (1975),Action|Crime
8302,"Front Page, The (1931)",Comedy|Drama|Romance
8952,Falling Angels (2003),Drama
